"Deal ID"|"Legal Entity"|"Model Portfolio"|"SCD ID"|"Investment Taxonomy"|"Investment Structure 1"|"Investment Structure 2"|"Investment Structure 3"|"Investment Structure 4"|"Investment Structure 5"|"Investment Structure 6"|"Family"|"Reporting Name"|"Deal Name"|"Deal Currency"|"Deal Commitment"|"Primary Investment Category"|"Developed or Emerging Markets?"|"Financial Statement Classification"|"Active or Liquidated"|"Liquidation Date"|"Risk Rating"|"CPP Closing Date"|"Board Seat Count"|"Follow-On"|"Primary F&O"|"Secondary F&O"|"Industry Focus"|"Geographic Focus"|"Vintage Year"|"Investing Entity"|"Primary PI"|"Stock Distribution"|"Equity ownership %"|"CPPIB CC rating"|"Adjusted Beta"|"PCI Strategy"
"2921"|"CPPIB"|"M68899V938"|"OSK-W2 OTC"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Canadian Malartic"|"Osisko Mining Corporation - Warrants 2 (31Dec2015)"|"CAD"|"0.01"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20111003"|"N/A"|"20110215"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Materials"|"Canada"|"2011"|"CPPIB Credit Investments Inc."|"Shopiro, Paul"|""|"0"|"B"|""|"Natural Resources"
"2926"|"CPPIB"|"MPD1000067"|"PD1000067"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Echostar Holdings"|"EchoStar - Bridge"|"USD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20110721"|"N/A"|"20110223"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"North America Leverage Finance"
"2931"|"CPPIB"|"MPD1000068"|"PD1000068"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Apax Partners"|"Project Takko"|"Project Takko"|"EUR"|"32098916.67"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20110408"|"N/A"|"20110315"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"2933"|"CPPIB"|"MPD1000072"|"PD1000072"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"Vivint Inc. (ex APX Alarm)"|"USD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20110325"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"2934"|"CPPIB"|"MPD1000072"|"PD1000073"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"Vivint Inc. Secured Term Loan 2"|"USD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20110328"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"2942"|"CPPIB"|"MPD2000074"|"PD1000074"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Mood Media Corp - Term loan"|"Mood Media - 1st Lien SS Term Loan"|"USD"|"73125000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20140501"|"N/A"|"20110511"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"BB"|""|"North America Leverage Finance"
"2949"|"CPPIB"|"MPD1000030"|"PD1000076"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Texas Pacific Group (TPG)"|"TDF Debt"|"TYROL ACQUISITION 2 SAS - TDF - TL A A1(19Jan14)"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130419"|"N/A"|"20100407"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2010"|"CPPIB Credit Investments Inc."|"Fradette, Mathieu"|""|"0"|"BB"|""|"Europe Leverage Finance"
"2966"|"CPPIB"|"MPD1000030"|"PD1000079-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Texas Pacific Group (TPG)"|"TDF Debt"|"Tyrol Acquisition - TL - A2"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130419"|"N/A"|"20110722"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Fradette, Mathieu"|""|"0"|"BB"|""|"Europe Leverage Finance"
"2967"|"CPPIB"|"MPD1000030"|"PD1000080-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Texas Pacific Group (TPG)"|"TDF Debt"|"Tyrol Acquisition - TDF - TL B2"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130419"|"N/A"|"20110722"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Fradette, Mathieu"|""|"0"|"BB"|""|"Europe Leverage Finance"
"2968"|"CPPIB"|"MPD1000030"|"PD1000081-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Texas Pacific Group (TPG)"|"TDF Debt"|"TYROL ACQUISITION 2 SAS - TDF - TL A A1-2"|"EUR"|"447500"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130419"|"N/A"|"20110722"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Fradette, Mathieu"|""|"0"|"BB"|""|"Europe Leverage Finance"
"2969"|"CPPIB"|"MRE2BBLOAN"|"REYN 7.875 0819"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Reynolds Group Holdings Ltd - PD"|"Reynolds Group 7.875% SS notes"|"USD"|"14890200"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120120"|"N/A"|"20110728"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Industrials"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"BB"|""|"North America Leverage Finance"
"2970"|"CPPIB"|"MPD1000030"|"PD1000082-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Texas Pacific Group (TPG)"|"TDF Debt"|"Tyrol Acquisition - TDF - TL C2"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130419"|"N/A"|"20110722"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Fradette, Mathieu"|""|"0"|"BB"|""|"Europe Leverage Finance"
"2973"|"CPPIB"|"MPD1000083"|"PD1000083"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Dynegy Power TL"|"Dynegy Power"|"USD"|"196000000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130328"|"N/A"|"20110808"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Utilities"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"2978"|"CPPIB"|"MPD1000085"|"PD1000085"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"NANA Development Corp TL-B"|"NANA Development Corp."|"USD"|"49490000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130315"|"N/A"|"20110804"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Industrials"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"BB"|""|"Natural Resources"
"2984"|"CPPIB"|"MPD1000035"|"PD1000088"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Permira Advisers Limited"|"ProSiebenSat (Realized)"|"ProSiebenSat - TL D"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120327"|"N/A"|"20100510"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"2994"|"CPPIB"|"MPD1000084"|"PD1000084"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Carlyle Europe"|"RAC Ltd"|"RAC Ltd."|"GBP"|"164000000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120928"|"N/A"|"20110929"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"UK"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"2995"|"CPPIB"|"MPD1000087"|"PD1000087"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem Sr. Secured Notes"|"EUR"|"197782315.43"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130530"|"N/A"|"20110929"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"2998"|"CPPIB"|"MPD1000087"|"FXF1020241"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem - SEK EUR Hedge"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130530"|"N/A"|"20110929"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"3002"|"CPPIB"|"MPD1000092"|"PD1000092"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"Emdeon Inc"|"Emdeon Inc."|"USD"|"189000000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120424"|"N/A"|"20111014"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Health Care"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Colla, David"|""|"0"|"BB"|""|"North America Leverage Finance"
"3003"|"CPPIB"|"MPD1000088"|"PD1000098"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"Permira Advisers Limited"|"ProSiebenSat (Realized)"|"ProSiebenSat - TL D (2)"|"EUR"|"49103647.51"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120327"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"BB"|""|"Europe Leverage Finance"
"3004"|"CPPIB"|"MPD1000017"|"PD1000095"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Canadian Malartic"|"Osisko Mining Corporation, SSN (2014Oct31) - 7.5% - 2"|"CAD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20131210"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Materials"|"Canada"|"2009"|"CPPIB Credit Investments Inc."|"Shopiro, Paul"|""|"0"|"BB"|""|"Natural Resources"
"3006"|"CPPIB"|"MPD1000017"|"PD1000096"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Canadian Malartic"|"Osisko Mining Corporation 2nd Draw - 2"|"CAD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120827"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Materials"|"Canada"|"2010"|"CPPIB Credit Investments Inc."|"Shopiro, Paul"|""|"0"|"BB"|""|"Natural Resources"
"3007"|"CPPIB"|"MPD1000017"|"OSK-W3 OTC"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Canadian Malartic"|"Osisko Mining Corporation -  Warrants 3 (24Sep2014)"|"CAD"|"0.01"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20131210"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Materials"|"Canada"|"2009"|"CPPIB Credit Investments Inc."|"Shopiro, Paul"|""|"0"|"BB"|""|"Natural Resources"
"3008"|"CPPIB"|"MPD1000017"|"OSK-W4 OTC"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Canadian Malartic"|"Osisko Mining Corporation - Warrant 4 (31Dec2015)"|"CAD"|"0.01"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20131210"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Materials"|"Canada"|"2011"|"CPPIB Credit Investments Inc."|"Shopiro, Paul"|""|"0"|"BB"|""|"Natural Resources"
"3009"|"CPPIB"|"MPD1000093"|"PD1000093"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Arctic Glacier Second Lien CDN"|"Project AG 2"|"CAD"|"35678909.78"|"High Yield Bonds"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3010"|"CPPIB"|"MPD1000094"|"PD1000094"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Arctic Glacier Second Lien USD"|"Project AG International 2"|"USD"|"98772810.21"|"High Yield Bonds"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3012"|"CPPIB"|"MPD1000093"|".AG-W OTC 2"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Arctic Glacier Second Lien CDN"|"Project AG - Warrants 2"|"CAD"|"0"|"High Yield Bonds"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20111003"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"Canada"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3013"|"CPPIB"|"MPD1000087"|"PD1000101"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem - High Yield Bond (EUR)"|"EUR"|"4842380.44"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130530"|"N/A"|"20111102"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"3018"|"CPPIB"|"MPD1000087"|"PD1000102"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem - TL B"|"EUR"|"50034000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130530"|"N/A"|"20111102"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"3019"|"CPPIB"|"MPD1000087"|"FXF1021283"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem - SEK EUR Hedge 2"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130530"|"N/A"|"20111031"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"3039"|"CPPIB"|"MPD1000087"|"FXF1022165"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem - SEK EUR Hedge 3"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120331"|"N/A"|"20111128"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2011"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"3040"|"CPPIB"|"MPD1000103"|"PD1000103"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Arctic Glacier Second Lien CDN"|"Project AG 1st Lien"|"CAD"|"5108108.11"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20111206"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3041"|"CPPIB"|"MPD1000104"|"PD1000104"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Arctic Glacier Second Lien USD"|"Project AG International 1st Lien"|"USD"|"16783783.78"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20111206"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3045"|"CPPIB"|"MPDI100008"|"PDI100008"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"Vivint Preferred Equity"|"USD"|"12450000"|"High Yield Bonds"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20111216"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3052"|"CPPIB"|"MPD1000107"|"PD1000107-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"AEA Investors"|"Garden Ridge Corp - Term Loan"|"Garden Ridge Corp. Term Loan"|"USD"|"547656.25"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120516"|"N/A"|"20120103"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2012"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"North America Leverage Finance"
"3053"|"CPPIB"|"MPDI100008"|"VIVINT OTC"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"Vivint  W - OTC 12/20/2021"|"USD"|"0.01"|"High Yield Bonds"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20111230"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"CCC"|""|"North America Leverage Finance"
"3054"|"CPPIB"|"MPD1000108"|"PD1000108-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"KKR Europe"|"Alliance Boots - Term Loan"|"Alliance Boots TL E"|"GBP"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120926"|"N/A"|"20120117"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"UK"|"2012"|"CPPIB Credit Investments Inc."|"Fradette, Mathieu"|""|"0"|"B"|""|"Europe Leverage Finance"
"3065"|"CPPIB"|"MPD1000110"|"PD1000110-1"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"BC Partners"|"Com Hem Sr. Secured Notes"|"Com Hem SEK - TL B"|"EUR"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20130530"|"N/A"|"20120203"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Telecommunications"|"Europe (ex-UK)"|"2012"|"CPPIB Credit Investments Inc."|"Graham, John"|""|"0"|"B"|""|"Europe Leverage Finance"
"3072"|"CPPIB"|"MPD1000113"|"PD1000113"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Project AG - DIP"|"Project AG - DIP (CAD)"|"CAD"|"9486485.6"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20120222"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"US"|"2012"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"3073"|"CPPIB"|"MPD1000114"|"PD1000114"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Project AG - DIP (USD)"|"Project AG International - DIP (USD)"|"USD"|"8027025.7"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120727"|"N/A"|"20120222"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"US"|"2012"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"3077"|"CPPIB"|"MPD1000072"|"PD1000122"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"Vivint Inc. (ex APX Alarm)(2)"|"USD"|"79450000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20120301"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2012"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"3078"|"CPPIB"|"MPD1000072"|"PD1000123"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"Vivint Inc. Secured Term Loan 2 (2)"|"USD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20120301"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"3079"|"CPPIB"|"M929TCYII0"|"PD1000120"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"APX Alarm Security Solutions, Inc. (2)"|"USD"|"88200000"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20120301"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2009"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"3081"|"CPPIB"|"MPD1000050"|"PD1000121"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"The Blackstone Group"|"APX Alarm Security Solutions"|"APX Alarm Security Solutions - Add on (2)"|"USD"|"0"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20121116"|"N/A"|"20120301"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2011"|"CPPIB Credit Investments Inc."|"Edgell, Andrew E"|""|"0"|"B"|""|"North America Leverage Finance"
"3092"|"CPPIB"|"M2D1000107"|"PD1000107"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"AEA Investors"|"Garden Ridge Corp - Term Loan"|"Garden Ridge Corp. Term Loan (CII 2)"|"USD"|"43264843.75"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120515"|"N/A"|"20120329"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Discretionary"|"US"|"2012"|"CPPIB Credit Investments II Inc."|"Graham, John"|""|"0"|"B"|""|"North America Leverage Finance"
"3093"|"CPPIB"|"M2D1000108"|"PD1000108"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|"KKR Europe"|"Alliance Boots - Term Loan"|"Alliance Boots TL E (CII 2)"|"GBP"|"60595551"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20120926"|"N/A"|"20120329"|"0"|""|"Shahi, Ravi"|"Lyons, James"|"Consumer Staples"|"UK"|"2012"|"CPPIB Credit Investments II Inc."|"Fradette, Mathieu"|""|"0"|"B"|""|"Europe Leverage Finance"
"3094"|"CPPIB"|"M2D1000037"|"PD1000037"|"Credit"|"Private Investments"|"Principal Credit Investments"|"Leveraged Loans"|"N/A"|"N/A"|"N/A"|""|"Chesapeake Energy VPP"|"Chesapeake Energy Volumetric Production Payment (CII 2)"|"USD"|"25361511.21"|"Leveraged Loans"|"Developed"|"Private Debt"|"False"|"20161118"|"N/A"|"20120330"|"0"|""|"Liu, Jackson"|"Bothamley, Marilia"|"Energy"|"US"|"2010"|"CPPIB Credit Investments II Inc."|"Abbas, Hussain"|""|"0"|"BB"|""|"Natural Resources"
